Unnamed: 0,title,duration,album,date,artist,genre,style,id,country,source,lyrics,language,clean_lyrics,sentiment_score,year,month,day
6717,See the Light,387000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,34bb574c-a182-4dbc-b123-6cf23bbe464c,,musicbrainz,"7 ContributorsSee the Light LyricsLookin' through the clouds, what do you see?
Sky of gases, child in need
Troubles everywhere, more than I can bear
So I'm searching from within
Help them see the light, the light

I'm a blossom in the sun, sunshine of love
Singing loud to the One I love above
Shine on sun, let your light guide the way
For so long there's been such darkness
Got to be a better way
Keep me, Lord, and help me to grow
So I may reap the fruits of a free and happy soul
Help them see the light
Help them see the light

Give me strength when temptation calls
Lift me up when life's battles make me fall
Shelter me from the evils and the wrongs
So when ya call, dear Lord, I said I'll be strong

Walk with me when the stormy nights are cold
In your hand lies all control, Lord
Master, then when my final song is sung
With your mercy, I pray that you'll say well done
Help them see the light
Help them see the light",en,"Lookin' through the clouds, what do you see? Sky of gases, child in need Troubles everywhere, more than I can bear So I'm searching from within Help them see the light, the light I'm a blossom in the sun, sunshine of love Singing loud to the One I love above Shine on sun, let your light guide the way For so long there's been such darkness Got to be a better way Keep me, Lord, and help me to grow So I may reap the fruits of a free and happy soul Help them see the light Help them see the light Give me strength when temptation calls Lift me up when life's battles make me fall Shelter me from the evils and the wrongs So when ya call, dear Lord, I said I'll be strong Walk with me when the stormy nights are cold In your hand lies all control, Lord Master, then when my final song is sung With your mercy, I pray that you'll say well done Help them see the light Help them see the light",0.9902753829956056,2020.0,,
6718,Getaway,229000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,91dad130-26cb-49e8-93bb-544f31910a9b,,musicbrainz,"14 ContributorsGetaway LyricsGetaway
Let's leave today
Let's getaway

So you say you tried
But you just can't find the pleasure
People around you givin' you pressure
Try to resist all the hurt that's all around you
If you taste it, it will haunt you

So come, take me by the hand
We'll leave this troubled land
I know we can, I know we can, I know we can, I know we can

Getaway
Let's leave today
Let's getaway

Watch for the signs
That lead in the right direction
Not to heed them is a bad reflection
They'll show you the way
To what you have been seeking
To ignore them you're only cheating

So come, take me by the hand
We'll leave this troubled land
I know we can getaway
Getaway


Lay awake every night
'Til the sun comes up in the morning
Nothing exciting, it all seems boring
Make up your mind which way to go about it
To your road, you just don't doubt it

So come, take me by the hand
We'll leave this troubled land
I know we can, I know we can, I know we can, I know we can

Getaway
Let's leave today
Let's getaway
Let's leave today
Let's getaway

Let's getaway
Let's leave today
Let's getaway

Getaway, leave today, getaway, yeah, yeah, yeah, yeah
Getaway, leave today, yeah, yeah, yeah, yeah, yeah, yeah, yeah",en,"Getaway Let's leave today Let's getaway So you say you tried But you just can't find the pleasure People around you givin' you pressure Try to resist all the hurt that's all around you If you taste it, it will haunt you So come, take me by the hand We'll leave this troubled land I know we can, I know we can, I know we can, I know we can Getaway Let's leave today Let's getaway Watch for the signs That lead in the right direction Not to heed them is a bad reflection They'll show you the way To what you have been seeking To ignore them you're only cheating So come, take me by the hand We'll leave this troubled land I know we can getaway Getaway Lay awake every night 'Til the sun comes up in the morning Nothing exciting, it all seems boring Make up your mind which way to go about it To your road, you just don't doubt it So come, take me by the hand We'll leave this troubled land I know we can, I know we can, I know we can, I know we can Getaway Let's leave today Let's getaway Let's leave today Let's getaway Let's getaway Let's leave today Let's getaway Getaway, leave today, getaway, yeah, yeah, yeah, yeah Getaway, leave today, yeah, yeah, yeah, yeah, yeah, yeah, yeah",-0.9732325673103333,2020.0,,
6719,On Your Face,274000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,57aef3c6-19c3-4e33-9644-24638b817f98,,musicbrainz,"8 ContributorsOn Your Face Lyrics[Intro]
(Oh-ooh-woah-ooh-woah-ooh-woah)

[Verse 1]
Ain't it funny that the way you feel shows on your face?
And no matter how you try to hide, it states your case
Now a frown will bring your spirits down to the ground
And never let you see the good things all around
Every time we seem to let our feelings flow
Our luck run out and the wind won't blow

[Chorus]
But that can't make me sad, just can't make me
Woah, 'cause I've been there before, don't wanna go no more
Won't let them take me, won't let it drive me mad
Sadness bears no remedy for the problems in your life
While you run your race, keep a smilin' face
Help you set your pace
(Oh-ooh-woah-ooh-woah-ooh-woah)

[Verse 2]
Wish upon a sunny day, it'll turn to rain
Use the sunshine in your heart to ease the pain
We wonder how your attitude is going down
Is it waking and shaking and safe and sound?
Every time we seem to let our feelings flow
Our luck runs out and the wind won't blow


[Chorus]
But that can't make me sad, just can't make me
Woah, 'cause I've been there before, don't wanna go no more
Won't let them take me, won't let it drive me mad
Sadness bears no remedy for the problems in your life
While you run your race, keep a smilin' face
Life is on your case

[Bridge]
Yes it is, yeah
This world can't shake me (This world can't shake me)
Bad times can't make me sad
Woah, 'cause I've been there before, don't wanna go no more
Won't let them take me, won't let it drive me mad
(Oh-ooh-woah-ooh-woah-ooh-woah)

[Verse 3]
You can't shake me the way I feel today
Come tomorrow, I'll feel the same old way
Ain't it funny that the way you feel shows on your face?
Yeah, yeah, yeah
Wake me, my heart is feeling glad
I'll take you with me when you're feeling bad
Use the sunshine in your heart (Oh-ooh-woah-ooh-woah-ooh-woah)

[Outro]
You can't shake me the way I feel today
Come tomorrow, I'll feel the same old way
I start to wonder what's goin' down, gotta feel it, feel it
Wake me, my heart is feeling glad
I'll take you with me when you're feeling bad
I start to wonder what's going down
In your life, is it safe and sound?
I start to wonder, is your life alright?
Are you dealing with it every day it cause you strife?
Yeah, yeah, yeah, yeah, yeah
(Oh-ooh-woah-ooh-woah-ooh-woah)",en,"(Oh-ooh-woah-ooh-woah-ooh-woah) Ain't it funny that the way you feel shows on your face? And no matter how you try to hide, it states your case Now a frown will bring your spirits down to the ground And never let you see the good things all around Every time we seem to let our feelings flow Our luck run out and the wind won't blow But that can't make me sad, just can't make me Woah, 'cause I've been there before, don't wanna go no more Won't let them take me, won't let it drive me mad Sadness bears no remedy for the problems in your life While you run your race, keep a smilin' face Help you set your pace (Oh-ooh-woah-ooh-woah-ooh-woah) Wish upon a sunny day, it'll turn to rain Use the sunshine in your heart to ease the pain We wonder how your attitude is going down Is it waking and shaking and safe and sound? Every time we seem to let our feelings flow Our luck runs out and the wind won't blow But that can't make me sad, just can't make me Woah, 'cause I've been there before, don't wanna go no more Won't let them take me, won't let it drive me mad Sadness bears no remedy for the problems in your life While you run your race, keep a smilin' face Life is on your case Yes it is, yeah This world can't shake me (This world can't shake me) Bad times can't make me sad Woah, 'cause I've been there before, don't wanna go no more Won't let them take me, won't let it drive me mad (Oh-ooh-woah-ooh-woah-ooh-woah) You can't shake me the way I feel today Come tomorrow, I'll feel the same old way Ain't it funny that the way you feel shows on your face? Yeah, yeah, yeah Wake me, my heart is feeling glad I'll take you with me when you're feeling bad Use the sunshine in your heart (Oh-ooh-woah-ooh-woah-ooh-woah) You can't shake me the way I feel today Come tomorrow, I'll feel the same old way I start to wonder what's goin' down, gotta feel it, feel it Wake me, my heart is feeling glad I'll take you with me when you're feeling bad I start to wonder what's going down In your life, is it safe and sound? I start to wonder, is your life alright? Are you dealing with it every day it cause you strife? Yeah, yeah, yeah, yeah, yeah (Oh-ooh-woah-ooh-woah-ooh-woah)",-0.9963592886924744,2020.0,,
6720,Imagination,317000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,c2cba37d-38dc-4b37-930a-7bf7a2463a83,,musicbrainz,"6 ContributorsImagination LyricsMagic mirror come and search my heart
Can you tell me what you see?
There's a thousand voices whispering
Songs and you're the melody

So, I imagine my heart with you
See what imagination can do?
It's not hard to conceive
Love's ecstasy imagining you and me

Many, many days our shadows passed
Seeing visions of a new bright horizon
Set the morning light
Ooo, and that morning light is you

So, I imagine my heart with you
See what imagination can do?
It's not hard to conceive
Love's ecstasy imagining you, imagining me
The beauty we both can see

You're the dream I prayed would come along
To make real my fantasy
Day and night you live inside my heart
You're the flame of love to me


So, I imagine my heart with you
See what imagination will do?
It's not hard to conceive
Love's ecstasy imagining you, imagining me
The beauty we both can see",en,"Magic mirror come and search my heart Can you tell me what you see? There's a thousand voices whispering Songs and you're the melody So, I imagine my heart with you See what imagination can do? It's not hard to conceive Love's ecstasy imagining you and me Many, many days our shadows passed Seeing visions of a new bright horizon Set the morning light Ooo, and that morning light is you So, I imagine my heart with you See what imagination can do? It's not hard to conceive Love's ecstasy imagining you, imagining me The beauty we both can see You're the dream I prayed would come along To make real my fantasy Day and night you live inside my heart You're the flame of love to me So, I imagine my heart with you See what imagination will do? It's not hard to conceive Love's ecstasy imagining you, imagining me The beauty we both can see",0.9996140599250792,2020.0,,
6721,Spirit,195000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,7414e6c6-084e-40b3-ab4d-6140bfcdce7a,,musicbrainz,"6 ContributorsSpirit LyricsThis song was intended by EWF to show to their seasoned producer, Charles Stepney, how much they appreciated him. Unfortunately, Stepney never got to hear the song. Maurice White spoke to him on the morning… Read More Many years has passed and a day
Still we walk in a path that leads to the light
Shining down on this great beyond
Thoughts ignite us, let love unite us
Then turn your face to the wind
And taste his love within

You'll find a friend
Everlasting love you can depend
And every time you smile, you bless a child
Our spirits perpetuate
Our spirits meditate love and faith

We must make our brother see
That the light is he
Shining on you and me
And the land he gave
Roads we must pave
Looking through each other's eyes
Humanity will rise
In love
Hey, in love
In love
Yeah, in love

And our spirits
Ooo, they will be one
Yeah, they'll be one
Be one",en,"This song was intended by EWF to show to their seasoned producer, Charles Stepney, how much they appreciated him. Unfortunately, Stepney never got to hear the song. Maurice White spoke to him on the morning… Read More Many years has passed and a day Still we walk in a path that leads to the light Shining down on this great beyond Thoughts ignite us, let love unite us Then turn your face to the wind And taste his love within You'll find a friend Everlasting love you can depend And every time you smile, you bless a child Our spirits perpetuate Our spirits meditate love and faith We must make our brother see That the light is he Shining on you and me And the land he gave Roads we must pave Looking through each other's eyes Humanity will rise In love Hey, in love In love Yeah, in love And our spirits Ooo, they will be one Yeah, they'll be one Be one",0.9993714690208436,2020.0,,
6722,Saturday Nite,243000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,03bf0910-8fef-4577-856d-516886db8ce0,,musicbrainz,"9 ContributorsSaturday Nite LyricsOne, two
One, two, three, four

It was Saturday night, the moon was bright shining

Saturday night, shining down

It was Saturday night, the moon was bright
Shining down its harvest light
Music all around to hear
Set the stage and atmosphere

Many dress to suit their taste
Participate in the ego race
Tonight's the night for you to be
Biggest man in history

Saturday night's your curtain call
You found your place after all
I saw a face now in the crowd
Saying nothing, talking loud

Life is just a day
Living games we play
London Bridge is falling down
Do what Simon says


Doing what you feel
Games can be unreal
Humpty Dumpty when you fall
There'll be no one here to call
Life is still your mystery
You see, you see, you see

Many friends who gather round
And hope to feel safe and sound
We emphasize to make it clear
Our stumbling nation's atmosphere

While looking through the looking glass
Our visions show a stormy past
When you gonna wake and see the sun?
Stop wasting time and having fun, yeah

Life is just a day
Daily games you play
London Bridge has fallen down
You did what Simon said

Doing what you feel
Games are so unreal
Humpty Dumpty, why'd you fall
You see there's no one here to call
Now we've solved this mystery
You see, you see, you see


Doing what you feel could be unreal
Life is just a day
Life is still a mystery
Daily games we play

Saturday night
Tonight's the night
Participate

Saturday night
What'cha gonna do
When the night is through
When the crowd is gone
And the dream is true, yeah

Saturday night
Tonight's the night
Participate
Saturday night",en,"One, two One, two, three, four It was Saturday night, the moon was bright shining Saturday night, shining down It was Saturday night, the moon was bright Shining down its harvest light Music all around to hear Set the stage and atmosphere Many dress to suit their taste Participate in the ego race Tonight's the night for you to be Biggest man in history Saturday night's your curtain call You found your place after all I saw a face now in the crowd Saying nothing, talking loud Life is just a day Living games we play London Bridge is falling down Do what Simon says Doing what you feel Games can be unreal Humpty Dumpty when you fall There'll be no one here to call Life is still your mystery You see, you see, you see Many friends who gather round And hope to feel safe and sound We emphasize to make it clear Our stumbling nation's atmosphere While looking through the looking glass Our visions show a stormy past When you gonna wake and see the sun? Stop wasting time and having fun, yeah Life is just a day Daily games you play London Bridge has fallen down You did what Simon said Doing what you feel Games are so unreal Humpty Dumpty, why'd you fall You see there's no one here to call Now we've solved this mystery You see, you see, you see Doing what you feel could be unreal Life is just a day Life is still a mystery Daily games we play Saturday night Tonight's the night Participate Saturday night What'cha gonna do When the night is through When the crowd is gone And the dream is true, yeah Saturday night Tonight's the night Participate Saturday night",-0.9931818842887878,2020.0,,
6723,"Earth, Wind & Fire",283000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,9b10448e-c702-456d-8c77-1be2af4e3359,,musicbrainz,"5 ContributorsEarth, Wind & Fire LyricsAre you satisfied in your life and time?
Does it clear you mind, all the hurt you find?

Built on Mother Earth
And were meant to stay
Nations bloom today
On gifts of yesterday

Born of the Earth are nature's children
Fed by the Wind, the breath of life
Judged by the Fiery hands of God

World moves by the hand of the master plan
Can't you understand you're but a grain of sand?
Do you need a guide to make you feel satisfied?
Head to the sky will tell you why

Born of the Earth are nature's children
Fed by the Wind, the breath of life
Judged by the Fiery hands of God

Do you need a guide, make you feel satisfied?
Can you understand you're but a grain of sand?
When you search the sky, does it make you cry?
Ohhh, do you understand ain't nothin' but a big ol' man?",en,"Are you satisfied in your life and time? Does it clear you mind, all the hurt you find? Built on Mother Earth And were meant to stay Nations bloom today On gifts of yesterday Born of the Earth are nature's children Fed by the Wind, the breath of life Judged by the Fiery hands of God World moves by the hand of the master plan Can't you understand you're but a grain of sand? Do you need a guide to make you feel satisfied? Head to the sky will tell you why Born of the Earth are nature's children Fed by the Wind, the breath of life Judged by the Fiery hands of God Do you need a guide, make you feel satisfied? Can you understand you're but a grain of sand? When you search the sky, does it make you cry? Ohhh, do you understand ain't nothin' but a big ol' man?",-0.8762300610542297,2020.0,,
6724,Burnin’ Bush,408000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,a74272d2-6e15-4b61-87e1-57366467756a,,musicbrainz,"6 ContributorsBurnin’ Bush LyricsWhat does it take to show an illustration
Of the hurt and the pain of a nation?
One glowing look upon a ragged canvas
Tells the story of our past and our present situation

That old bush just keeps on burning
Shares the hope of future learning
Nobody seems to show they're learning
That old bush just keeps on burning
And I wonder will we ever feel the flame?

This way of life on total exhibition
Shows the way in which we live of an impatient nation
This tree of life, so far from perfection
Share a little love to improve our situation

That old bush just keeps on burning
Nobody seems to show they're learning

Flow of light could really stand a listen
Bring the dark to the light
Show what we've been missing
Not many men are satisfied
Without no light, there ain't no pride
Gonna shout it from the mountaintop this evenin'


I wonder, will it ever be the same?
Yeah I wonder, will we ever, feel the flame? (Alright)
Will we ever feel the flame?

There's gonna come a time
Things that's on your mind
Judgement you will find
Planted right in your mind
True love is here to find
Simple as the number 9
Multiply you will find
Peace and love all the time

Peace and love all the time
Peace and love all the time
Peace and love all the time",en,"What does it take to show an illustration Of the hurt and the pain of a nation? One glowing look upon a ragged canvas Tells the story of our past and our present situation That old bush just keeps on burning Shares the hope of future learning Nobody seems to show they're learning That old bush just keeps on burning And I wonder will we ever feel the flame? This way of life on total exhibition Shows the way in which we live of an impatient nation This tree of life, so far from perfection Share a little love to improve our situation That old bush just keeps on burning Nobody seems to show they're learning Flow of light could really stand a listen Bring the dark to the light Show what we've been missing Not many men are satisfied Without no light, there ain't no pride Gonna shout it from the mountaintop this evenin' I wonder, will it ever be the same? Yeah I wonder, will we ever, feel the flame? (Alright) Will we ever feel the flame? There's gonna come a time Things that's on your mind Judgement you will find Planted right in your mind True love is here to find Simple as the number 9 Multiply you will find Peace and love all the time Peace and love all the time Peace and love all the time Peace and love all the time",-0.8527805805206299,2020.0,,
6725,Shining Star,172000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,04ce342e-39a9-4d16-8f5e-a96038fe41ab,,musicbrainz,"24 ContributorsShining Star Lyrics“Shining Star” was Earth, Wind & Fire’s first major hit. While the disco era was all about having fun and having a good time, the song promotes a more distinct positive message during the 1970s, expressing to… Read More [Intro]
Yeah, hey, hey

[Verse 1]
When you wish upon a star
Your dreams will take you very far, yeah
But when you wish upon a dream
Life ain't always what it seems, oh, yeah
What you see on nights so clear, hey?
In the sky so very dear, yeah?

[Chorus]
You're a shining star
No matter who you are
Shining bright to see
What you could truly be
(What you could truly be)

[Verse 2]
Shining star come into view
To shine its watchful light on you
Give you strength to carry on, yeah
Yeah, make your body big and strong, yeah
Born a man-child of the sun, yeah
Yeah, saw my work had just begun
Yeah, found I had to stand alone, yeah
Bless it now
I've got my own
Oh yeah, oh yeah


So, if you find yourself in need
Why don't you listen
To these words of heed
Be a giant or grain of sand
Words of wisdom
Yes, I can

[Chorus]
You're a shining star
No matter who you are
Shining bright to see
What you could truly be

You're a shining star
No matter who you are
Shining bright to see
What you could truly be

You're a shining star
No matter who you are
Shining bright to see
What you could truly be

[Outro]
Shining star for you to see
What your life can truly be


Shining star for you to see
What your life can truly be

Shining star for you to see
What your life can truly be",en,"Yeah, hey, hey When you wish upon a star Your dreams will take you very far, yeah But when you wish upon a dream Life ain't always what it seems, oh, yeah What you see on nights so clear, hey? In the sky so very dear, yeah? You're a shining star No matter who you are Shining bright to see What you could truly be (What you could truly be) Shining star come into view To shine its watchful light on you Give you strength to carry on, yeah Yeah, make your body big and strong, yeah Born a man-child of the sun, yeah Yeah, saw my work had just begun Yeah, found I had to stand alone, yeah Bless it now I've got my own Oh yeah, oh yeah So, if you find yourself in need Why don't you listen To these words of heed Be a giant or grain of sand Words of wisdom Yes, I can You're a shining star No matter who you are Shining bright to see What you could truly be You're a shining star No matter who you are Shining bright to see What you could truly be You're a shining star No matter who you are Shining bright to see What you could truly be Shining star for you to see What your life can truly be Shining star for you to see What your life can truly be Shining star for you to see What your life can truly be",0.9987217783927916,2020.0,,
6726,That’s the Way of the World,349000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,47e93c6e-793c-4124-88a1-54808896f2d6,,musicbrainz,"22 ContributorsThat’s the Way of the World Lyrics[Chorus]
Hearts afire
Creates love desire
Take you high and higher
To the world you belong

Hearts afire
Creates love desire
High and higher
To your place on the throne

[Verse 1]
We've come together on this special day (Huh)
Sing a message loud and clear (Hmm, mm)
Looking back, we've touched on sorrowful days (Well!)
Future, past, they disappear (Haw, haaaw)

[Bridge]
You will find (You will find)
Peace of mind (Yeah, ha)
If you look way down
In your heart and soul
Ahh, don't hesitate
'Cause the world seems cold
Stay young at heart
Ahh, 'cause you're never
Never old at heart (Never, never, never, never, never, never)
Oh, yeah, yeah, ha


[Chorus]
That's the way (That's the way)
Of the world (Of the world)
Plant your flower (Gonna plant your flower)
And you grow a pearl (Heeey, ooh, ooh, ooh)
Child is born
With a heart of gold (Ooh, ah, ah, yeah)
Way of the world (Gonna plant your flower)
Makes his heart so cold
Oooh, ooh, ooh, ha, Lord
Can't you see me, y'all?
Say, hey
Hey, yeah, yeah, yeah
Mm, mm, mm, mm
Ahhh, luh

[Instrumental Break]

[Chorus]
Hearts afire
Creates love desire
Take you high and higher
To the world you belong

[Refrain]
Hearts afire
Love desire
High and higher
Yeah, yeah, yeah
Hearts afire
Love desire
High, higher
Mmm, mmm, mm, mm
Haw, haw


[Verse 2]
We've come together on this special day
Sing our message loud and clear (Ay, yah!)
Looking back, we've touched on sorrowful days
While future disappear

[Bridge]
You will find (You will find)
Peace of mind (Ay, hey)
If you look way down
In your heart and soul
Ah, don't hesitate
'Cause the world seems cold
Stay young at heart ('Cause)
'Cause you're never, never, never, never, never, never, never
Ay, yee, ay, yee, ay, yee, yeah, ha

[Chorus]
That's the way (Yaow!)
Of the world (Yaow! Hey, yeah!)
Plant your flowers
And you'll grow a pearl (Aaah, oooh)
Child is born (Child is born)
With a heart of gold
(Listen now with a heart of gold)
Way of the world (Way of the world)
Makes his heart so cold (Makes his heart so cold)


[Breakdown]
That love, that love
That love, that love
That love, that love
Th-...

Ooh, yeah!
Never!

Aaah, ah, ha, ah, ha
Well!

Uhhh, la, la, la
Don't you hear me now?
Don't you hear me now?
Lordy, won't you hear me now?
Lordy, won't you hear me now?!

Ay, yee, ay, yee, yeah!

Hearts afire (Hearts afire)
Love desire (Ohh, love desire)
High and higher
Aaah, oooh, ooh, oooh, hoo
Yeah
Yeah
Yeah
Hearts afire",en,"Hearts afire Creates love desire Take you high and higher To the world you belong Hearts afire Creates love desire High and higher To your place on the throne We've come together on this special day (Huh) Sing a message loud and clear (Hmm, mm) Looking back, we've touched on sorrowful days (Well!) Future, past, they disappear (Haw, haaaw) You will find (You will find) Peace of mind (Yeah, ha) If you look way down In your heart and soul Ahh, don't hesitate 'Cause the world seems cold Stay young at heart Ahh, 'cause you're never Never old at heart (Never, never, never, never, never, never) Oh, yeah, yeah, ha That's the way (That's the way) Of the world (Of the world) Plant your flower (Gonna plant your flower) And you grow a pearl (Heeey, ooh, ooh, ooh) Child is born With a heart of gold (Ooh, ah, ah, yeah) Way of the world (Gonna plant your flower) Makes his heart so cold Oooh, ooh, ooh, ha, Lord Can't you see me, y'all? Say, hey Hey, yeah, yeah, yeah Mm, mm, mm, mm Ahhh, luh Hearts afire Creates love desire Take you high and higher To the world you belong Hearts afire Love desire High and higher Yeah, yeah, yeah Hearts afire Love desire High, higher Mmm, mmm, mm, mm Haw, haw We've come together on this special day Sing our message loud and clear (Ay, yah!) Looking back, we've touched on sorrowful days While future disappear You will find (You will find) Peace of mind (Ay, hey) If you look way down In your heart and soul Ah, don't hesitate 'Cause the world seems cold Stay young at heart ('Cause) 'Cause you're never, never, never, never, never, never, never Ay, yee, ay, yee, ay, yee, yeah, ha That's the way (Yaow!) Of the world (Yaow! Hey, yeah!) Plant your flowers And you'll grow a pearl (Aaah, oooh) Child is born (Child is born) With a heart of gold (Listen now with a heart of gold) Way of the world (Way of the world) Makes his heart so cold (Makes his heart so cold) That love, that love That love, that love That love, that love Th-... Ooh, yeah! Never! Aaah, ah, ha, ah, ha Well! Uhhh, la, la, la Don't you hear me now? Don't you hear me now? Lordy, won't you hear me now? Lordy, won't you hear me now?! Ay, yee, ay, yee, yeah! Hearts afire (Hearts afire) Love desire (Ohh, love desire) High and higher Aaah, oooh, ooh, oooh, hoo Yeah Yeah Yeah Hearts afire",0.9951840043067932,2020.0,,
6727,Happy Feelin’,218000.0,Spirit / That’s the Way of the World,2020,"Earth, Wind & Fire",,,08fa87e7-ebb4-466f-a8f0-b8420734b6e7,,musicbrainz,"6 ContributorsHappy Feelin’ Lyrics[Verse 1]
Feelin'
Happy feelin'
In the music
That we're givin'
Feel the power
Of the hour
Every moment
That you're livin'

[Instrumental break and ad-libbing]

[Verse 2]
Little babies
Tell the story
Mother Nature
And its glory
Share the feelin'
With your brother
Don't stop carin'
One another

There's a reason
That we're pleasin'
What you're yearnin'
Life's a-burnin'


[Instrumental break and ad-libbing]
Aaaah, aaaah, aaaah, aaaah
Aaaaaaaaaaaaah
Aaaaaaaaaaaaah

[Refrain x3]
Feelin'
Happy feelin'
Happy feelin'

[Breakdown]
Feel, feel, la, la, feel, babe
Feel, feel what you want to

Feel, feel, feel what you wanna feel, feel, feel
Feel, feel, feel inside, yeah

Feel, feel, feel how you wanna feel, Lord, Lord
Feel, feel, la, ah, ah, ya",en,"Feelin' Happy feelin' In the music That we're givin' Feel the power Of the hour Every moment That you're livin' Little babies Tell the story Mother Nature And its glory Share the feelin' With your brother Don't stop carin' One another There's a reason That we're pleasin' What you're yearnin' Life's a-burnin' Aaaah, aaaah, aaaah, aaaah Aaaaaaaaaaaaah Aaaaaaaaaaaaah Feelin' Happy feelin' Happy feelin' Feel, feel, la, la, feel, babe Feel, feel what you want to Feel, feel, feel what you wanna feel, feel, feel Feel, feel, feel inside, yeah Feel, feel, feel how you wanna feel, Lord, Lord Feel, feel, la, ah, ah, ya",0.9995193481445312,2020.0,,
